date,month,hour,dayOfTheWeek,site1_utilization,site2_utilization,site1_utilization_percentage,site2_utilization_percentage,temperature,precipitation
2020-05-19,5,7,1,9,0,0.17307692307692307,0.0,14.0,0.0
2020-05-19,5,8,1,11,0,0.21153846153846154,0.0,15.0,0.0
2020-05-19,5,9,1,10,0,0.19230769230769232,0.0,17.0,0.0
2020-05-19,5,10,1,7,0,0.1346153846153846,0.0,18.0,0.0
2020-05-19,5,11,1,4,0,0.07692307692307693,0.0,19.0,0.0
2020-05-19,5,12,1,3,0,0.057692307692307696,0.0,20.0,0.0
2020-05-19,5,13,1,3,0,0.057692307692307696,0.0,20.0,0.0
2020-05-19,5,14,1,3,0,0.057692307692307696,0.0,21.0,0.0
2020-05-19,5,15,1,2,0,0.038461538461538464,0.0,21.0,0.0
2020-05-19,5,16,1,2,0,0.038461538461538464,0.0,20.0,0.0
2020-05-19,5,17,1,0,0,0.0,0.0,21.0,0.0
2020-05-19,5,18,1,0,0,0.0,0.0,19.0,0.0
2020-05-19,5,19,1,0,0,0.0,0.0,18.0,0.0
2020-05-19,5,20,1,0,0,0.0,0.0,17.0,0.0
2020-05-19,5,21,1,0,0,0.0,0.0,17.0,0.0
2020-05-19,5,22,1,0,0,0.0,0.0,16.0,0.0
2020-05-19,5,23,1,0,0,0.0,0.0,15.0,0.0
2020-05-20,5,0,2,0,0,0.0,0.0,14.0,0.0
2020-05-20,5,1,2,0,0,0.0,0.0,14.0,0.0
2020-05-20,5,2,2,0,0,0.0,0.0,14.0,0.0
2020-05-20,5,3,2,0,0,0.0,0.0,13.0,0.0
2020-05-20,5,4,2,0,0,0.0,0.0,13.0,0.0
2020-05-20,5,5,2,1,0,0.019230769230769232,0.0,12.0,0.0
2020-05-20,5,6,2,4,0,0.07692307692307693,0.0,13.0,0.0
2020-05-20,5,7,2,6,0,0.11538461538461539,0.0,14.0,0.0
2020-05-20,5,8,2,7,0,0.1346153846153846,0.0,16.0,0.0
2020-05-20,5,9,2,7,0,0.1346153846153846,0.0,19.0,0.0
2020-05-20,5,10,2,5,0,0.09615384615384616,0.0,21.0,0.0
2020-05-20,5,11,2,5,0,0.09615384615384616,0.0,22.0,0.0
2020-05-20,5,12,2,4,0,0.07692307692307693,0.0,22.0,0.0
2020-05-20,5,13,2,4,0,0.07692307692307693,0.0,22.0,0.0
2020-05-20,5,14,2,4,0,0.07692307692307693,0.0,22.0,0.0
2020-05-20,5,15,2,5,0,0.09615384615384616,0.0,22.0,0.0
2020-05-20,5,16,2,3,0,0.057692307692307696,0.0,23.0,0.0
2020-05-20,5,17,2,2,0,0.038461538461538464,0.0,22.0,0.0
2020-05-20,5,18,2,1,0,0.019230769230769232,0.0,21.0,0.0
2020-05-20,5,19,2,0,0,0.0,0.0,19.0,0.0
2020-05-20,5,20,2,0,0,0.0,0.0,18.0,0.0
2020-05-20,5,21,2,0,0,0.0,0.0,17.0,0.0
2020-05-20,5,22,2,0,0,0.0,0.0,17.0,0.0
2020-05-20,5,23,2,0,0,0.0,0.0,16.0,0.0
2020-05-21,5,0,3,0,0,0.0,0.0,16.0,0.0
2020-05-21,5,1,3,0,0,0.0,0.0,15.0,0.0
2020-05-21,5,2,3,0,0,0.0,0.0,15.0,0.0
2020-05-21,5,3,3,0,0,0.0,0.0,13.0,0.0
2020-05-21,5,4,3,0,0,0.0,0.0,14.0,0.0
2020-05-21,5,5,3,2,0,0.038461538461538464,0.0,13.0,0.0
2020-05-21,5,6,3,7,0,0.1346153846153846,0.0,14.0,0.0
2020-05-21,5,7,3,9,0,0.17307692307692307,0.0,17.0,0.0
2020-05-21,5,8,3,10,0,0.19230769230769232,0.0,19.0,0.0
2020-05-21,5,9,3,7,0,0.1346153846153846,0.0,21.0,0.0
2020-05-21,5,10,3,7,0,0.1346153846153846,0.0,23.0,0.0
2020-05-21,5,11,3,7,0,0.1346153846153846,0.0,26.0,0.0
2020-05-21,5,12,3,7,0,0.1346153846153846,0.0,28.0,0.0
2020-05-21,5,13,3,7,0,0.1346153846153846,0.0,29.0,0.0
2020-05-21,5,14,3,8,0,0.15384615384615385,0.0,30.0,0.0
2020-05-21,5,15,3,3,0,0.057692307692307696,0.0,29.0,0.0
2020-05-21,5,16,3,3,0,0.057692307692307696,0.0,29.0,0.0
2020-05-21,5,17,3,1,0,0.019230769230769232,0.0,29.0,0.0
2020-05-21,5,18,3,0,0,0.0,0.0,28.0,0.0
2020-05-21,5,19,3,0,0,0.0,0.0,27.0,0.0
2020-05-21,5,20,3,0,0,0.0,0.0,25.0,0.0
2020-05-21,5,21,3,0,0,0.0,0.0,23.0,0.0
2020-05-21,5,22,3,0,0,0.0,0.0,22.0,0.0
2020-05-21,5,23,3,0,0,0.0,0.0,19.0,0.0
2020-05-22,5,0,4,0,0,0.0,0.0,18.0,0.0
2020-05-22,5,1,4,0,0,0.0,0.0,17.0,0.0
2020-05-22,5,2,4,0,0,0.0,0.0,18.0,0.0
2020-05-22,5,3,4,0,0,0.0,0.0,16.0,0.0
2020-05-22,5,4,4,0,0,0.0,0.0,16.0,0.0
2020-05-22,5,5,4,0,0,0.0,0.0,15.0,0.0
2020-05-22,5,6,4,0,0,0.0,0.0,15.666666666666666,0.0
2020-05-22,5,7,4,1,0,0.019230769230769232,0.0,17.0,0.0
2020-05-22,5,8,4,1,0,0.019230769230769232,0.0,17.0,0.0
2020-05-22,5,9,4,1,0,0.019230769230769232,0.0,20.0,0.0
2020-05-22,5,10,4,2,0,0.038461538461538464,0.0,22.0,0.0
2020-05-22,5,11,4,2,0,0.038461538461538464,0.0,23.0,0.0
2020-05-22,5,12,4,2,0,0.038461538461538464,0.0,24.0,0.0
2020-05-22,5,13,4,2,0,0.038461538461538464,0.0,25.0,0.0
2020-05-22,5,14,4,1,0,0.019230769230769232,0.0,24.0,0.0
2020-05-22,5,15,4,1,0,0.019230769230769232,0.0,23.0,0.0
2020-05-22,5,16,4,0,0,0.0,0.0,23.0,0.0
2020-05-22,5,17,4,0,0,0.0,0.0,22.0,0.0
2020-05-22,5,18,4,0,0,0.0,0.0,20.0,0.0
2020-05-22,5,19,4,0,0,0.0,0.0,18.0,0.0
2020-05-22,5,20,4,0,0,0.0,0.0,18.0,0.0
2020-05-22,5,21,4,0,0,0.0,0.0,17.0,0.0
2020-05-22,5,22,4,0,0,0.0,0.0,17.0,0.0
2020-05-22,5,23,4,0,0,0.0,0.0,16.5,0.0
2020-05-23,5,0,5,0,0,0.0,0.0,16.0,0.0
2020-05-23,5,1,5,0,0,0.0,0.0,16.0,0.0
2020-05-23,5,2,5,0,0,0.0,0.0,16.0,0.0
2020-05-23,5,3,5,0,0,0.0,0.0,16.0,0.0
2020-05-23,5,4,5,0,0,0.0,0.0,16.0,0.0
2020-05-23,5,5,5,0,0,0.0,0.0,16.0,0.0
2020-05-23,5,6,5,0,0,0.0,0.0,16.0,0.0
2020-05-23,5,7,5,0,0,0.0,0.0,16.5,0.0
2020-05-23,5,8,5,0,0,0.0,0.0,18.0,0.0
2020-05-23,5,9,5,0,0,0.0,0.0,19.0,0.0
2020-05-23,5,10,5,0,0,0.0,0.0,20.0,0.0
2020-05-23,5,11,5,0,0,0.0,0.0,22.0,0.0
2020-05-23,5,12,5,0,0,0.0,0.0,22.0,0.0
2020-05-23,5,13,5,0,0,0.0,0.0,22.0,0.0
2020-05-23,5,14,5,0,0,0.0,0.0,22.0,0.0
2020-05-23,5,15,5,0,0,0.0,0.0,22.0,0.0
2020-05-23,5,16,5,0,0,0.0,0.0,22.0,0.0
2020-05-23,5,17,5,0,0,0.0,0.0,22.0,0.0
2020-05-23,5,18,5,0,0,0.0,0.0,21.0,0.0
2020-05-23,5,19,5,0,0,0.0,0.0,18.0,0.0
2020-05-23,5,20,5,0,0,0.0,0.0,17.0,0.0
2020-05-23,5,21,5,0,0,0.0,0.0,17.0,0.0
2020-05-23,5,22,5,0,0,0.0,0.0,17.0,0.0
2020-05-23,5,23,5,0,0,0.0,0.0,16.0,0.0
2020-05-24,5,0,6,0,0,0.0,0.0,16.0,0.0
2020-05-24,5,1,6,0,0,0.0,0.0,16.0,0.0
2020-05-24,5,2,6,0,0,0.0,0.0,16.0,0.0
2020-05-24,5,3,6,0,0,0.0,0.0,15.0,0.0
2020-05-24,5,4,6,0,0,0.0,0.0,14.0,0.0
2020-05-24,5,5,6,0,0,0.0,0.0,14.0,0.0
2020-05-24,5,6,6,0,0,0.0,0.0,15.0,0.0
2020-05-24,5,7,6,0,0,0.0,0.0,16.0,0.0
2020-05-24,5,8,6,0,0,0.0,0.0,17.0,0.0
2020-05-24,5,9,6,0,0,0.0,0.0,20.0,0.0
2020-05-24,5,10,6,0,0,0.0,0.0,22.0,0.0
2020-05-24,5,11,6,0,0,0.0,0.0,24.0,0.0
2020-05-24,5,12,6,0,0,0.0,0.0,26.0,0.0
2020-05-24,5,13,6,0,0,0.0,0.0,27.0,0.0
2020-05-24,5,14,6,0,0,0.0,0.0,27.0,0.0
2020-05-24,5,15,6,0,0,0.0,0.0,27.0,0.0
2020-05-24,5,16,6,0,0,0.0,0.0,26.0,0.0
2020-05-24,5,17,6,0,0,0.0,0.0,24.0,0.0
2020-05-24,5,18,6,0,0,0.0,0.0,23.0,0.0
2020-05-24,5,19,6,0,0,0.0,0.0,21.0,0.0
2020-05-24,5,20,6,0,0,0.0,0.0,21.0,0.0
2020-05-24,5,21,6,0,0,0.0,0.0,19.0,0.0
2020-05-24,5,22,6,0,0,0.0,0.0,19.0,0.0
2020-05-24,5,23,6,0,0,0.0,0.0,18.0,0.0
2020-05-25,5,0,0,0,0,0.0,0.0,17.0,0.0
2020-05-25,5,1,0,0,0,0.0,0.0,17.0,0.0
2020-05-25,5,2,0,0,0,0.0,0.0,17.0,0.0
2020-05-25,5,3,0,0,0,0.0,0.0,17.0,0.0
2020-05-25,5,4,0,0,0,0.0,0.0,16.0,0.0
2020-05-25,5,5,0,0,0,0.0,0.0,16.0,0.0
2020-05-25,5,6,0,0,0,0.0,0.0,17.0,0.0
2020-05-25,5,7,0,0,0,0.0,0.0,18.0,0.0
2020-05-25,5,8,0,0,0,0.0,0.0,19.0,0.0
2020-05-25,5,9,0,0,0,0.0,0.0,22.0,0.0
2020-05-25,5,10,0,0,0,0.0,0.0,24.0,0.0
2020-05-25,5,11,0,0,0,0.0,0.0,27.0,0.0
2020-05-25,5,12,0,0,0,0.0,0.0,28.0,0.0
2020-05-25,5,13,0,0,0,0.0,0.0,28.0,0.0
2020-05-25,5,14,0,0,0,0.0,0.0,28.0,0.0
2020-05-25,5,15,0,0,0,0.0,0.0,28.0,0.0
2020-05-25,5,16,0,0,0,0.0,0.0,29.0,0.0
2020-05-25,5,17,0,0,0,0.0,0.0,29.0,0.0
2020-05-25,5,18,0,0,0,0.0,0.0,28.0,0.0
2020-05-25,5,19,0,0,0,0.0,0.0,27.0,0.0
2020-05-25,5,20,0,0,0,0.0,0.0,26.0,0.0
2020-05-25,5,21,0,0,0,0.0,0.0,23.0,0.0
2020-05-25,5,22,0,0,0,0.0,0.0,21.0,0.0
2020-05-25,5,23,0,0,0,0.0,0.0,19.0,0.0
2020-05-26,5,0,1,0,0,0.0,0.0,19.0,0.0
2020-05-26,5,1,1,0,0,0.0,0.0,20.0,0.0
2020-05-26,5,2,1,0,0,0.0,0.0,19.0,0.0
2020-05-26,5,3,1,0,0,0.0,0.0,18.0,0.0
2020-05-26,5,4,1,0,0,0.0,0.0,17.0,0.0
2020-05-26,5,5,1,1,0,0.019230769230769232,0.0,17.0,0.0
2020-05-26,5,6,1,4,0,0.07692307692307693,0.0,18.0,0.0
2020-05-26,5,7,1,7,0,0.1346153846153846,0.0,19.0,0.0
2020-05-26,5,8,1,6,0,0.11538461538461539,0.0,21.0,0.0
2020-05-26,5,9,1,4,0,0.07692307692307693,0.0,24.0,0.0
2020-05-26,5,10,1,3,0,0.057692307692307696,0.0,27.0,0.0
2020-05-26,5,11,1,2,0,0.038461538461538464,0.0,28.0,0.0
2020-05-26,5,12,1,4,0,0.07692307692307693,0.0,30.0,0.0
2020-05-26,5,13,1,3,1,0.057692307692307696,0.018518518518518517,33.0,0.0
2020-05-26,5,14,1,4,1,0.07692307692307693,0.018518518518518517,33.0,0.0
2020-05-26,5,15,1,3,0,0.057692307692307696,0.0,32.0,0.0
2020-05-26,5,16,1,3,0,0.057692307692307696,0.0,29.0,0.0
2020-05-26,5,17,1,2,0,0.038461538461538464,0.0,28.0,0.0
2020-05-26,5,18,1,1,0,0.019230769230769232,0.0,26.0,0.0
2020-05-26,5,19,1,0,0,0.0,0.0,23.0,0.0
2020-05-26,5,20,1,0,0,0.0,0.0,21.0,0.0
2020-05-26,5,21,1,0,0,0.0,0.0,19.0,0.0
2020-05-26,5,22,1,0,0,0.0,0.0,19.0,0.0
2020-05-26,5,23,1,0,0,0.0,0.0,19.0,0.0
2020-05-27,5,0,2,0,0,0.0,0.0,19.0,0.0
2020-05-27,5,1,2,0,0,0.0,0.0,19.0,0.0
2020-05-27,5,2,2,0,0,0.0,0.0,20.0,0.0
2020-05-27,5,3,2,0,0,0.0,0.0,18.0,0.0
2020-05-27,5,4,2,0,0,0.0,0.0,18.0,0.0
2020-05-27,5,5,2,0,0,0.0,0.0,17.0,0.0
2020-05-27,5,6,2,1,0,0.019230769230769232,0.0,17.0,0.0
2020-05-27,5,7,2,4,0,0.07692307692307693,0.0,18.0,0.0
2020-05-27,5,8,2,8,0,0.15384615384615385,0.0,21.0,0.0
2020-05-27,5,9,2,8,1,0.15384615384615385,0.018518518518518517,22.130434782608695,0.0
2020-05-27,5,10,2,6,1,0.11538461538461539,0.018518518518518517,23.0,0.0
2020-05-27,5,11,2,4,1,0.07692307692307693,0.018518518518518517,27.0,0.0
2020-05-27,5,12,2,2,0,0.038461538461538464,0.0,28.0,0.0
2020-05-27,5,13,2,3,0,0.057692307692307696,0.0,29.0,0.0
2020-05-27,5,14,2,3,0,0.057692307692307696,0.0,30.0,0.0
2020-05-27,5,15,2,2,0,0.038461538461538464,0.0,28.0,0.0
2020-05-27,5,16,2,1,0,0.019230769230769232,0.0,28.0,0.0
2020-05-27,5,17,2,0,0,0.0,0.0,28.0,0.0
2020-05-27,5,18,2,0,0,0.0,0.0,26.0,0.0
2020-05-27,5,19,2,0,0,0.0,0.0,23.0,0.0
2020-05-27,5,20,2,0,0,0.0,0.0,21.0,0.0
2020-05-27,5,21,2,0,0,0.0,0.0,17.0,0.0
2020-05-27,5,22,2,0,0,0.0,0.0,17.0,0.0
2020-05-27,5,23,2,0,0,0.0,0.0,17.0,0.0
2020-05-28,5,0,3,0,0,0.0,0.0,16.0,0.0
2020-05-28,5,1,3,0,0,0.0,0.0,16.0,0.0
2020-05-28,5,2,3,0,0,0.0,0.0,16.0,0.0
2020-05-28,5,3,3,0,0,0.0,0.0,16.0,0.0
2020-05-28,5,4,3,0,0,0.0,0.0,16.0,0.0
2020-05-28,5,5,3,2,0,0.038461538461538464,0.0,16.0,0.0
2020-05-28,5,6,3,6,0,0.11538461538461539,0.0,16.0,0.0
2020-05-28,5,7,3,8,0,0.15384615384615385,0.0,17.0,0.0
2020-05-28,5,8,3,12,0,0.23076923076923078,0.0,17.5,0.0
2020-05-28,5,9,3,9,0,0.17307692307692307,0.0,22.0,0.0
2020-05-28,5,10,3,9,0,0.17307692307692307,0.0,24.0,0.0
2020-05-28,5,11,3,5,0,0.09615384615384616,0.0,25.0,0.0
2020-05-28,5,12,3,6,0,0.11538461538461539,0.0,26.0,0.0
2020-05-28,5,13,3,4,0,0.07692307692307693,0.0,27.0,0.0
2020-05-28,5,14,3,6,0,0.11538461538461539,0.0,28.0,0.0
2020-05-28,5,15,3,3,0,0.057692307692307696,0.0,26.0,0.0
2020-05-28,5,16,3,1,0,0.019230769230769232,0.0,25.0,0.0
2020-05-28,5,17,3,0,0,0.0,0.0,23.0,0.0
2020-05-28,5,18,3,0,0,0.0,0.0,22.0,0.0
2020-05-28,5,19,3,0,0,0.0,0.0,20.0,0.0
2020-05-28,5,20,3,0,0,0.0,0.0,17.0,0.0
2020-05-28,5,21,3,0,0,0.0,0.0,17.0,0.0
2020-05-28,5,22,3,0,0,0.0,0.0,17.0,0.0
2020-05-28,5,23,3,0,0,0.0,0.0,16.0,0.0
2020-05-29,5,0,4,0,0,0.0,0.0,16.0,0.0
2020-05-29,5,1,4,0,0,0.0,0.0,16.0,0.0
2020-05-29,5,2,4,0,0,0.0,0.0,17.0,0.0
2020-05-29,5,3,4,0,0,0.0,0.0,16.0,0.0
2020-05-29,5,4,4,0,0,0.0,0.0,16.0,0.0
2020-05-29,5,5,4,2,0,0.038461538461538464,0.0,16.0,0.0
2020-05-29,5,6,4,4,0,0.07692307692307693,0.0,17.0,0.0
2020-05-29,5,7,4,5,0,0.09615384615384616,0.0,17.0,0.0
2020-05-29,5,8,4,10,0,0.19230769230769232,0.0,18.0,0.0
2020-05-29,5,9,4,7,0,0.1346153846153846,0.0,18.0,0.0
2020-05-29,5,10,4,6,0,0.11538461538461539,0.0,18.0,0.0
2020-05-29,5,11,4,3,0,0.057692307692307696,0.0,18.0,0.0
2020-05-29,5,12,4,5,0,0.09615384615384616,0.0,19.0,0.0
2020-05-29,5,13,4,5,0,0.09615384615384616,0.0,22.0,0.0
2020-05-29,5,14,4,4,0,0.07692307692307693,0.0,23.0,0.0
2020-05-29,5,15,4,4,0,0.07692307692307693,0.0,23.0,0.0
2020-05-29,5,16,4,3,0,0.057692307692307696,0.0,22.0,0.0
2020-05-29,5,17,4,1,0,0.019230769230769232,0.0,21.0,0.0
2020-05-29,5,18,4,1,0,0.019230769230769232,0.0,20.0,0.0
2020-05-29,5,19,4,0,0,0.0,0.0,18.0,0.0
2020-05-29,5,20,4,0,0,0.0,0.0,17.0,0.0
2020-05-29,5,21,4,0,0,0.0,0.0,17.0,0.0
2020-05-29,5,22,4,0,0,0.0,0.0,16.0,0.0
2020-05-29,5,23,4,0,0,0.0,0.0,16.5,0.0
2020-05-30,5,0,5,0,0,0.0,0.0,16.5,0.0
2020-05-30,5,1,5,0,0,0.0,0.0,16.0,0.0
2020-05-30,5,2,5,0,0,0.0,0.0,17.0,0.0
2020-05-30,5,3,5,0,0,0.0,0.0,17.0,0.0
2020-05-30,5,4,5,0,0,0.0,0.0,16.0,0.0
2020-05-30,5,5,5,0,0,0.0,0.0,16.0,0.0
2020-05-30,5,6,5,0,0,0.0,0.0,16.0,0.0
2020-05-30,5,7,5,0,0,0.0,0.0,17.0,0.0
2020-05-30,5,8,5,0,0,0.0,0.0,18.0,0.0
2020-05-30,5,9,5,0,0,0.0,0.0,19.0,0.0
2020-05-30,5,10,5,0,0,0.0,0.0,21.0,0.0
2020-05-30,5,11,5,0,0,0.0,0.0,21.0,0.0
2020-05-30,5,12,5,0,0,0.0,0.0,23.0,0.0
2020-05-30,5,13,5,0,0,0.0,0.0,24.0,0.0
2020-05-30,5,14,5,0,0,0.0,0.0,24.0,0.0
2020-05-30,5,15,5,0,0,0.0,0.0,22.0,0.0
2020-05-30,5,16,5,0,0,0.0,0.0,21.0,0.0
2020-05-30,5,17,5,0,0,0.0,0.0,21.0,0.0
2020-05-30,5,18,5,0,0,0.0,0.0,21.0,0.0
2020-05-30,5,19,5,0,0,0.0,0.0,19.0,0.0
2020-05-30,5,20,5,0,0,0.0,0.0,18.0,0.0
2020-05-30,5,21,5,0,0,0.0,0.0,18.0,0.0
2020-05-30,5,22,5,0,0,0.0,0.0,17.0,0.0
2020-05-30,5,23,5,0,0,0.0,0.0,17.0,0.0
2020-05-31,5,0,6,0,0,0.0,0.0,16.0,0.0
2020-05-31,5,1,6,0,0,0.0,0.0,16.0,0.0
2020-05-31,5,2,6,0,0,0.0,0.0,14.0,0.0
2020-05-31,5,3,6,0,0,0.0,0.0,15.0,0.0
2020-05-31,5,4,6,0,0,0.0,0.0,14.333333333333334,0.0
2020-05-31,5,5,6,0,0,0.0,0.0,14.0,0.0
2020-05-31,5,6,6,0,0,0.0,0.0,15.0,0.0
2020-05-31,5,7,6,0,0,0.0,0.0,17.0,0.0
2020-05-31,5,8,6,0,0,0.0,0.0,18.0,0.0
2020-05-31,5,9,6,0,0,0.0,0.0,19.0,0.0
2020-05-31,5,10,6,0,0,0.0,0.0,21.0,0.0
2020-05-31,5,11,6,0,0,0.0,0.0,22.0,0.0
2020-05-31,5,12,6,0,0,0.0,0.0,23.0,0.0
2020-05-31,5,13,6,0,0,0.0,0.0,24.0,0.0
2020-05-31,5,14,6,0,0,0.0,0.0,25.0,0.0
2020-05-31,5,15,6,0,0,0.0,0.0,26.0,0.0
2020-05-31,5,16,6,0,0,0.0,0.0,24.0,0.0
2020-05-31,5,17,6,0,0,0.0,0.0,24.0,0.0
2020-05-31,5,18,6,0,0,0.0,0.0,22.0,0.0
2020-05-31,5,19,6,0,0,0.0,0.0,20.0,0.0
2020-05-31,5,20,6,0,0,0.0,0.0,18.0,0.0
2020-05-31,5,21,6,0,0,0.0,0.0,18.0,0.0
2020-05-31,5,22,6,0,0,0.0,0.0,18.0,0.0
2020-05-31,5,23,6,0,0,0.0,0.0,18.0,0.0
2020-06-01,6,0,0,0,0,0.0,0.0,18.0,0.0
2020-06-01,6,1,0,0,0,0.0,0.0,17.0,0.0
2020-06-01,6,2,0,0,0,0.0,0.0,17.0,0.0
2020-06-01,6,3,0,0,0,0.0,0.0,17.0,0.0
2020-06-01,6,4,0,0,0,0.0,0.0,17.0,0.0
2020-06-01,6,5,0,1,0,0.019230769230769232,0.0,17.0,0.0
2020-06-01,6,6,0,4,0,0.07692307692307693,0.0,18.0,0.0
2020-06-01,6,7,0,6,0,0.11538461538461539,0.0,19.0,0.0
2020-06-01,6,8,0,9,0,0.17307692307692307,0.0,22.0,0.0
2020-06-01,6,9,0,5,0,0.09615384615384616,0.0,25.0,0.0
2020-06-01,6,10,0,7,0,0.1346153846153846,0.0,27.0,0.0
2020-06-01,6,11,0,4,0,0.07692307692307693,0.0,28.0,0.0
2020-06-01,6,12,0,5,0,0.09615384615384616,0.0,29.0,0.0
2020-06-01,6,13,0,6,0,0.11538461538461539,0.0,31.0,0.0
2020-06-01,6,14,0,4,0,0.07692307692307693,0.0,31.0,0.0
2020-06-01,6,15,0,6,0,0.11538461538461539,0.0,31.0,0.0
2020-06-01,6,16,0,4,0,0.07692307692307693,0.0,30.0,0.0
2020-06-01,6,17,0,3,0,0.057692307692307696,0.0,30.0,0.0
2020-06-01,6,18,0,2,0,0.038461538461538464,0.0,28.0,0.0
2020-06-01,6,19,0,1,0,0.019230769230769232,0.0,26.0,0.0
2020-06-01,6,20,0,1,0,0.019230769230769232,0.0,24.0,0.0
2020-06-01,6,21,0,0,0,0.0,0.0,23.0,0.0
2020-06-01,6,22,0,0,0,0.0,0.0,23.0,0.0
2020-06-01,6,23,0,0,0,0.0,0.0,22.0,0.0
2020-06-02,6,0,1,0,0,0.0,0.0,21.0,0.0
2020-06-02,6,1,1,0,0,0.0,0.0,21.0,0.0
2020-06-02,6,2,1,0,0,0.0,0.0,19.0,0.0
2020-06-02,6,3,1,0,0,0.0,0.0,19.0,0.0
2020-06-02,6,4,1,0,0,0.0,0.0,18.0,0.0
2020-06-02,6,5,1,2,0,0.038461538461538464,0.0,18.0,0.0
2020-06-02,6,6,1,5,0,0.09615384615384616,0.0,19.0,0.0
2020-06-02,6,7,1,6,0,0.11538461538461539,0.0,20.0,0.0
2020-06-02,6,8,1,8,0,0.15384615384615385,0.0,21.0,0.0
2020-06-02,6,9,1,5,0,0.09615384615384616,0.0,21.0,0.0
2020-06-02,6,10,1,7,0,0.1346153846153846,0.0,24.0,0.0
2020-06-02,6,11,1,6,0,0.11538461538461539,0.0,27.0,0.0
2020-06-02,6,12,1,6,0,0.11538461538461539,0.0,28.0,0.0
2020-06-02,6,13,1,5,0,0.09615384615384616,0.0,28.0,0.0
2020-06-02,6,14,1,5,0,0.09615384615384616,0.0,29.0,0.0
2020-06-02,6,15,1,5,0,0.09615384615384616,0.0,29.0,0.0
2020-06-02,6,16,1,1,0,0.019230769230769232,0.0,29.0,0.0
2020-06-02,6,17,1,1,0,0.019230769230769232,0.0,29.0,0.0
2020-06-02,6,18,1,1,0,0.019230769230769232,0.0,26.0,0.0
2020-06-02,6,19,1,0,0,0.0,0.0,25.0,0.0
2020-06-02,6,20,1,0,0,0.0,0.0,23.0,0.0
2020-06-02,6,21,1,0,0,0.0,0.0,22.0,0.0
2020-06-02,6,22,1,0,0,0.0,0.0,22.0,0.0
2020-06-02,6,23,1,0,0,0.0,0.0,23.0,0.0
2020-06-03,6,0,2,0,0,0.0,0.0,23.0,0.0
2020-06-03,6,1,2,0,0,0.0,0.0,21.0,0.0
2020-06-03,6,2,2,0,0,0.0,0.0,21.0,0.0
2020-06-03,6,3,2,0,0,0.0,0.0,21.0,0.0
2020-06-03,6,4,2,0,0,0.0,0.0,21.0,0.0
2020-06-03,6,5,2,1,0,0.019230769230769232,0.0,20.0,0.0
2020-06-03,6,6,2,6,0,0.11538461538461539,0.0,21.0,0.0
2020-06-03,6,7,2,9,0,0.17307692307692307,0.0,23.0,0.0
2020-06-03,6,8,2,9,0,0.17307692307692307,0.0,26.0,0.0
2020-06-03,6,9,2,9,0,0.17307692307692307,0.0,28.0,0.0
2020-06-03,6,10,2,6,0,0.11538461538461539,0.0,31.0,0.0
2020-06-03,6,11,2,4,0,0.07692307692307693,0.0,33.0,0.0
2020-06-03,6,12,2,6,0,0.11538461538461539,0.0,34.0,0.0
2020-06-03,6,13,2,6,0,0.11538461538461539,0.0,36.0,0.0
2020-06-03,6,14,2,7,0,0.1346153846153846,0.0,36.0,0.0
2020-06-03,6,15,2,4,0,0.07692307692307693,0.0,34.0,0.0
2020-06-03,6,16,2,1,0,0.019230769230769232,0.0,35.0,0.0
2020-06-03,6,17,2,1,0,0.019230769230769232,0.0,31.0,0.0
2020-06-03,6,18,2,0,0,0.0,0.0,28.0,0.0
2020-06-03,6,19,2,0,0,0.0,0.0,24.0,0.0
2020-06-03,6,20,2,0,0,0.0,0.0,24.0,0.0
2020-06-03,6,21,2,0,0,0.0,0.0,22.0,0.0
2020-06-03,6,22,2,0,0,0.0,0.0,21.0,0.0
2020-06-03,6,23,2,0,0,0.0,0.0,20.0,0.0
2020-06-04,6,0,3,0,0,0.0,0.0,20.0,0.0
2020-06-04,6,1,3,0,0,0.0,0.0,19.0,0.0
2020-06-04,6,2,3,0,0,0.0,0.0,19.0,0.0
2020-06-04,6,3,3,0,0,0.0,0.0,18.0,0.0
2020-06-04,6,4,3,0,0,0.0,0.0,18.0,0.0
2020-06-04,6,5,3,1,0,0.019230769230769232,0.0,17.0,0.0
2020-06-04,6,6,3,5,0,0.09615384615384616,0.0,17.0,0.0
2020-06-04,6,7,3,7,0,0.1346153846153846,0.0,17.0,0.0
2020-06-04,6,8,3,12,0,0.23076923076923078,0.0,18.0,0.0
2020-06-04,6,9,3,12,0,0.23076923076923078,0.0,19.5,0.0
2020-06-04,6,10,3,9,0,0.17307692307692307,0.0,24.0,0.0
2020-06-04,6,11,3,7,0,0.1346153846153846,0.0,25.0,0.0
2020-06-04,6,12,3,9,0,0.17307692307692307,0.0,26.0,0.0
2020-06-04,6,13,3,7,0,0.1346153846153846,0.0,26.0,0.0
2020-06-04,6,14,3,6,0,0.11538461538461539,0.0,26.0,0.0
2020-06-04,6,15,3,5,0,0.09615384615384616,0.0,25.0,0.0
2020-06-04,6,16,3,3,0,0.057692307692307696,0.0,24.0,0.0
2020-06-04,6,17,3,1,0,0.019230769230769232,0.0,23.0,0.0
2020-06-04,6,18,3,0,0,0.0,0.0,22.0,0.0
2020-06-04,6,19,3,0,0,0.0,0.0,19.0,0.0
2020-06-04,6,20,3,0,0,0.0,0.0,19.0,0.0
